Código CNH,Nombre,Comunidad Autónoma,Provincia,Municipio,Dirección,Código Postal,Teléfono,Telefax,Número de camas instaladas,Dependencia Patrimonial,Dependencia Funcional,Finalidad Asistencial,Observaciones,Concierto,Acreditación Docente,lat,lon
480046,HOSPITAL CRUZ ROJA DE BILBAO,PAÍS VASCO,VIZCAYA,Bilbao,"ALAMEDA DE URQUIJO, 65",48013,944434792.0,944223771.0,68.0,PRIVADO-BENÉFICO (CRUZ ROJA),PRIVADO-BENÉFICO (CRUZ ROJA),GENERAL,,SI,NO,,
480059,SANATORIO BILBAÍNO,PAÍS VASCO,VIZCAYA,Bilbao,"GORDONIZ, 18",48010,944430150.0,944216822.0,40.0,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),GENERAL,,SI,NO,,
480316,CLÍNICA IMQ  ZORROTZAURRE,PAÍS VASCO,VIZCAYA,Bilbao,"BALLETS OLAETA, 4",48014,944755000.0,944479297.0,175.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,43.2615257,-2.9410255
480160,CLÍNICA INDAUTXU,PAÍS VASCO,VIZCAYA,Bilbao,"GORDONIZ, 9",48010,944445012.0,944702824.0,30.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,43.26295125,-2.9421176930180137
480010,HOSPITAL SANTA MARINA,PAÍS VASCO,VIZCAYA,Bilbao,"CTRA. SANTA MARINA, 41",48004,944006900.0,944006926.0,245.0,COMUNIDAD AUTÓNOMA,SERVICIO VASCO DE SALUD-OSAKIDETZA,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,43.2623385,-2.8821925549865113
480097,IMQ CLÍNICA VIRGEN BLANCA,PAÍS VASCO,VIZCAYA,Bilbao,"MAESTRO MENDIRI, 2",48006,944127011.0,944126559.0,74.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
480078,HOSPITAL DE BASURTO,PAÍS VASCO,VIZCAYA,Bilbao,"AV. MONTEVIDEO, 18",48013,944006000.0,944006180.0,733.0,COMUNIDAD AUTÓNOMA,SERVICIO VASCO DE SALUD-OSAKIDETZA,GENERAL,,NO,SI,43.261611450000004,-2.953289624384577
90026,HOSPITAL FUENTE BERMEJA,CASTILLA Y LEÓN,BURGOS,Burgos,"FRANCISCO SALINAS, S/N",9003,947256236.0,947208341.0,0.0,COMUNIDAD AUTÓNOMA,SANIDAD CASTILLA Y LEÓN-SACYL,PSIQUIÁTRICO,,SI,NO,28.3454257,-16.838398
90047,HOSPITAL RECOLETAS DE BURGOS,CASTILLA Y LEÓN,BURGOS,Burgos,"CRUZ ROJA, S/N",9006,947244055.0,947240424.0,92.0,PRIVADO-BENÉFICO (CRUZ ROJA),PRIVADO NO BENÉFICO,GENERAL,,SI,NO,42.34417345,-3.68296227310844
90050,HOSPITAL SAN JUAN DE DIOS DE BURGOS,CASTILLA Y LEÓN,BURGOS,Burgos,"Pº DE LA ISLA, 3",9003,947257730.0,947273009.0,160.0,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),GERIATRÍA Y/O LARGA ESTANCIA,,SI,NO,42.3393822,-3.7106959183961297
90133,COMPLEJO ASISTENCIAL UNIVERSITARIO DE BURGOS,CASTILLA Y LEÓN,BURGOS,Burgos,"AV. ISLAS BALEARES, 3",9006,947281800.0,947281829.0,865.0,ENTIDADES PÚBLICAS,SANIDAD CASTILLA Y LEÓN-SACYL,GENERAL,,NO,SI,,
90155,HOSPITAL UNIVERSITARIO DE BURGOS,CASTILLA Y LEÓN,BURGOS,Burgos,"ISLAS BALEARES, 3",9006,947281800.0,947281829.0,0.0,OTRA DEPENDENCIA PATRIMONIAL,SANIDAD CASTILLA Y LEÓN-SACYL,GENERAL,,NO,SI,42.3613402,-3.6855070886054726
100089,COMPLEJO HOSPITALARIO DE CÁCERES,EXTREMADURA,CÁCERES,Cáceres,"AV.PABLO NARANJO, S/N",10003,927256200.0,927256202.0,520.0,COMUNIDAD AUTÓNOMA,SERVICIO EXTREMEÑO DE SALUD-SES,GENERAL,,NO,SI,,
100092,HOSPITAL QUIRÓN SALUD DE CÁCERES,EXTREMADURA,CÁCERES,Cáceres,"AV. DE LA UNIVERSIDAD, 5",10004,927181360.0,927181362.0,35.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
100113,"CLINICA QUIRÚRGICA CACEREÑA, S.A-(CLÍNICA SAN FRANCISCO)",EXTREMADURA,CÁCERES,Cáceres,"RONDA DE SAN FRANCISCO, 1",10002,927012200.0,927012239.0,32.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,,
110051,HOSPITAL SAN RAFAEL,ANDALUCÍA,CÁDIZ,Cádiz,"DIEGO ARIAS, 2",11002,956017267.0,956017390.0,280.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
110048,CLÍNICA LA SALUD,ANDALUCÍA,CÁDIZ,Cádiz,"FEDUCHY, 8-14",11001,956225301.0,956225193.0,58.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,36.5320531,-6.29551843968164
110012,HOSPITAL UNIVERSITARIO PUERTA DEL MAR,ANDALUCÍA,CÁDIZ,Cádiz,"AV. ANA DE VIYA, 21",11009,956002040.0,956002220.0,738.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI,36.50918455,-6.277904865316896
120038,HOSPITAL LA MAGDALENA,COMUNIDAD VALENCIANA,CASTELLÓN,Castellón de la Plana/Castelló de la Plana,"CAMINO COLLET, 32",12004,964356800.0,964356835.0,128.0,COMUNIDAD AUTÓNOMA,CONSELLERIA DE SANIDAD. G. VALENCIANA,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,,
120017,HOSPITAL GENERAL UNIVERSITARIO DE CASTELLÓN,COMUNIDAD VALENCIANA,CASTELLÓN,Castellón de la Plana/Castelló de la Plana,"AVENIDA BENICASIM, S/N",12004,964725000.0,964725026.0,580.0,COMUNIDAD AUTÓNOMA,CONSELLERIA DE SANIDAD. G. VALENCIANA,GENERAL,,NO,SI,,
120043,CONSORCIO HOSPITALARIO PROVINCIAL DE CASTELLÓN,COMUNIDAD VALENCIANA,CASTELLÓN,Castellón de la Plana/Castelló de la Plana,"AVENIDA DOCTOR CLARÁ, 19",12002,964359700.0,964354301.0,257.0,DIPUTACIÓN O CABILDO,CONSELLERIA DE SANIDAD. G. VALENCIANA,GENERAL,,NO,SI,,
120148,INSTITUTO DE TRAUMATOLOGIA DE UNIÓN DE MUTUAS (MATEPSS Nº 267),COMUNIDAD VALENCIANA,CASTELLÓN,Castellón de la Plana/Castelló de la Plana,"AVENIDA VIRGEN DE LIDÓN, 67",12004,964231212.0,964230624.0,28.0,MATEP,MATEP,TRAUMATOLOGÍA Y/O REHABILITACIÓN,,NO,NO,,
120159,HOSPITAL REY D. JAIME,COMUNIDAD VALENCIANA,CASTELLÓN,Castellón de la Plana/Castelló de la Plana,"CALLE MARÍA ROSA MOLAS, 25",12004,964726000.0,964228000.0,96.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,40.429222,-3.7239872
510039,HOSPITAL UNIVERSITARIO DE CEUTA,CEUTA,CEUTA,Ceuta,"LOMA COLMENAR, S/N",51003,856907000.0,856907066.0,252.0,SEGURIDAD SOCIAL,INSTITUTO DE GESTIÓN SANITARIA-INGESA,GENERAL,,NO,SI,35.8803226,-5.3418945914881935
130034,SERVICIOS SANITARIOS Y ASISTENCIALES,CASTILLA-LA MANCHA,CIUDAD REAL,Ciudad Real,"RONDA DEL CARMEN, S/N",13002,926231276.0,926252002.0,85.0,DIPUTACIÓN O CABILDO,DIPUTACIÓN O CABILDO,PSIQUIÁTRICO,,NO,SI,,
130049,HOSPITAL QUIRÓNSALUD CIUDAD REAL,CASTILLA-LA MANCHA,CIUDAD REAL,Ciudad Real,"ALISOS, 19",13002,926255008.0,926250312.0,47.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
130127,HOSPITAL GENERAL DE CIUDAD REAL,CASTILLA-LA MANCHA,CIUDAD REAL,Ciudad Real,"C/ OBISPO RAFAEL TORIJA, S/N",13005,926278000.0,926278501.0,564.0,COMUNIDAD AUTÓNOMA,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,GENERAL,,NO,SI,38.97002620000001,-3.931547046696858
140230,HOSPITAL GENERAL DEL H.U. REINA SOFÍA,ANDALUCÍA,CÓRDOBA,Córdoba,"AVDA. MENÉNDEZ PIDAL, S/N",14004,957010380.0,957010340.0,0.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI,,
140023,HOSPITAL UNIVERSITARIO REINA SOFÍA,ANDALUCÍA,CÓRDOBA,Córdoba,"AV. MENÉNDEZ PIDAL, S/N",14004,957010380.0,957010340.0,1233.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI,37.86840305,-4.797182952409715
140076,HOSPITAL DE LA CRUZ ROJA DE CÓRDOBA,ANDALUCÍA,CÓRDOBA,Córdoba,"Pº DE LA VICTORIA, S/N",14004,957420666.0,957293993.0,138.0,PRIVADO-BENÉFICO (CRUZ ROJA),PRIVADO-BENÉFICO (CRUZ ROJA),GENERAL,,NO,NO,,
140082,HOSPITAL SAN JUAN DE DIOS DE CÓRDOBA,ANDALUCÍA,CÓRDOBA,Córdoba,"AV. DEL BRILLANTE, 106",14012,957274600.0,957283010.0,189.0,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),GENERAL,,SI,NO,37.9094628,-4.792721947860593
140039,HOSPITAL LOS MORALES,ANDALUCÍA,CÓRDOBA,Córdoba,"CTRA. DE LOS MORALES, S/N",14002,957012042.0,,0.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI,37.93415665,-4.804865865801263
140060,HOSPITAL PROVINCIAL,ANDALUCÍA,CÓRDOBA,Córdoba,"AV. MENÉNDEZ PIDAL, S/N",14004,957011604.0,957011600.0,0.0,DIPUTACIÓN O CABILDO,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI,41.652180200000004,-0.8870832026134046
140241,HOSPITAL QUIRONSALUD CÓRDOBA,ANDALUCÍA,CÓRDOBA,Córdoba,"AVDA. AEROPUERTO, 17",14004,957410000.0,,115.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,37.8724141,-4.80204
140207,HOSPITAL LA ARRUZAFA-INSTITUTO DE OFTALMOLOGÍA,ANDALUCÍA,CÓRDOBA,Córdoba,"AV. DE LA ARRUZAFA, 9",14012,957767610.0,957401407.0,4.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,OFTÁLMICO U ORL,,SI,NO,,
140044,HOSPITAL MATERNO-INFANTIL DEL H.U. REINA SOFÍA,ANDALUCÍA,CÓRDOBA,Córdoba,"AVDA. MENÉNDEZ PIDAL, S/N",14004,957010380.0,957010340.0,0.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,MATERNO-INFANTIL,,NO,SI,,
150011,COMPLEXO HOSPITALARIO UNIVERSITARIO A CORUÑA,GALICIA,A CORUÑA,"Coruña, A","JUBIAS DE ARRIBA, 84",15006,981178000.0,981178001.0,1341.0,ENTIDADES PÚBLICAS,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,SI,43.34411695,-8.388401883763521
150026,HOSPITAL UNIVERSITARIO A CORUÑA,GALICIA,A CORUÑA,"Coruña, A","JUBIAS DE ARRIBA, 84",15006,981178000.0,981178001.0,0.0,ENTIDADES PÚBLICAS,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,SI,43.3441991,-8.386919
150032,HOSPITAL TERESA HERRERA (MATERNO-INFANTIL),GALICIA,A CORUÑA,"Coruña, A","JUBIAS DE ARRIBA, S/N",15006,981178000.0,981178001.0,0.0,ENTIDADES PÚBLICAS,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,SI,,
150047,HOSPITAL MARITIMO DE OZA,GALICIA,A CORUÑA,"Coruña, A","JUBIAS DE ARRIBA, 1",15006,981178000.0,981178001.0,0.0,ENTIDADES PÚBLICAS,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,SI,43.3465533,-8.38511137869949
150050,CENTRO ONCOLOXICO DE GALICIA,GALICIA,A CORUÑA,"Coruña, A","DOCTOR CAMILO VEIRAS, 1",15009,981287499.0,981287122.0,56.0,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,ONCOLÓGICO,,SI,NO,43.33679955,-8.390590473488277
150063,HOSPITAL QUIRONSALUD A CORUÑA,GALICIA,A CORUÑA,"Coruña, A","LONDRES, 2",15009,981219800.0,981133586.0,127.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,43.3288654,-8.400100182939795
150079,HOSPITAL SAN RAFAEL,GALICIA,A CORUÑA,"Coruña, A","JUBIAS DE ARRIBA, 82",15006,981179000.0,981283688.0,120.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
150085,HOSPITAL HM MODELO,GALICIA,A CORUÑA,"Coruña, A","VIRREY OSORIO, 30",15011,981147300.0,981264920.0,0.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
150102,MATERNIDAD HM BELEN,GALICIA,A CORUÑA,"Coruña, A","FILANTROPIA, 3",15011,981251600.0,981255155.0,0.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
150124,HOSPITAL ABENTE Y LAGO,GALICIA,A CORUÑA,"Coruña, A","GENERAL SIR JOHN MOORE, S/N",15001,981178000.0,981178001.0,0.0,ENTIDADES PÚBLICAS,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,SI,43.3683076,-8.3897842
150354,HM MODELO (GRUPO),GALICIA,A CORUÑA,"Coruña, A","VIRREY OSORIO, 30",15011,981147300.0,981264920.0,146.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
160053,HOSPITAL RECOLETAS CUENCA S.L.U.,CASTILLA-LA MANCHA,CUENCA,Cuenca,"AVDA. SAN JULIÁN, 1",16003,969240559.0,969213752.0,30.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,MÉDICO-QUIRÚRGICO,,SI,NO,,
160014,HOSPITAL VIRGEN DE LA LUZ,CASTILLA-LA MANCHA,CUENCA,Cuenca,"HERMANDAD DONANTES DE SANGRE, 1",16002,969179900.0,,388.0,SEGURIDAD SOCIAL,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,GENERAL,,NO,SI,40.075959299999994,-2.1479837268486675
200104,"POLICLÍNICA GIPUZKOA, S.A.",PAÍS VASCO,GUIPÚZCOA,Donostia/San Sebastián,"PARQUE  MIRAMÓN, 174",20014,943002851.0,943002859.0,149.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,SI,43.289849,-1.9816304255500448
200071,HOSPITAL RICARDO BERMINGHAM (FUNDACIÓN MATIA),PAÍS VASCO,GUIPÚZCOA,Donostia/San Sebastián,"CAMINO DE LOS PINOS, 35",20018,943317100.0,943312701.0,105.0,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GERIATRÍA Y/O LARGA ESTANCIA,,NO,SI,,
200049,MUTUALIA-CLINICA PAKEA,PAÍS VASCO,GUIPÚZCOA,Donostia/San Sebastián,"Pº DE ARRIOLA, 26",20018,943212600.0,943211188.0,29.0,PRIVADO NO BENÉFICO,MATEP,QUIRÚRGICO,,SI,SI,,
200261,HOSPITAL UNIVERSITARIO DONOSTIA-DONOSTIA UNIBERTSITATE OSPITALEA,PAÍS VASCO,GUIPÚZCOA,Donostia/San Sebastián,"Pº DR. BEGUIRISTAIN, 109",20014,943007060.0,943007233.0,1054.0,COMUNIDAD AUTÓNOMA,SERVICIO VASCO DE SALUD-OSAKIDETZA,GENERAL,,NO,SI,,
200126,HOSPITAL QUIRÓN SALUD DONOSTIA,PAÍS VASCO,GUIPÚZCOA,Donostia/San Sebastián,"ALKOLEA, 7",20012,943437100.0,943437115.0,48.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
200271,HOSPITAL SAN JUAN DE DIOS DONOSTIA,PAÍS VASCO,GUIPÚZCOA,Donostia/San Sebastián,"CAMINO DE SAN JUAN DE DIOS, 12",20009,943460033.0,943470814.0,81.0,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),PSIQUIÁTRICO,,SI,NO,,
200132,FUNDACIÓN ONKOLOGIKOA FUNDAZIOA,PAÍS VASCO,GUIPÚZCOA,Donostia/San Sebastián,"Pº. DR. BEGIRISTAIN, 121",20014,943328000.0,943281278.0,45.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,ONCOLÓGICO,,SI,SI,,
170031,CLÍNICA BOFILL,CATALUÑA,GIRONA,Girona,"RD SANT ANTONI MARIA CLARET,, 20",17002,972204350.0,972208386.0,47.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,42.2642488,2.9622958
170059,CLÍNICA GIRONA,CATALUÑA,GIRONA,Girona,"CR JOAN  MARAGALL, 26",17002,972204500.0,972206666.0,123.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,,NO,41.96332275,2.8111323500069805
170062,CLÍNICA QUIRÚRGICA ONYAR,CATALUÑA,GIRONA,Girona,"CR HEROÏNES DE SANTA BÀRBARA, 6",17004,972204900.0,972222644.0,38.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,41.9765586,2.8249891
170221,RESIDÈNCIA DE GENT GRAN PUIG D'EN ROCA,CATALUÑA,GIRONA,Girona,"CR ANTONI VARES I MARTINELL, 37",17007,972209250.0,972202788.0,55.0,COMUNIDAD AUTÓNOMA,COMUNIDAD AUTÓNOMA,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,,
170242,RESIDÈNCIA GERIÀTRICA MARIA GAY,CATALUÑA,GIRONA,Girona,"CR PORTAL NOU, 12",17004,972205045.0,,24.0,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,,
170255,HOSPITAL SOCIOSANITARI MUTUAM GIRONA,CATALUÑA,GIRONA,Girona,"AV FRANÇA, 64",17007,972171819.0,972171068.0,90.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,,
170299,INSTITUT CATALÀ D'ONCOLOGIA GIRONA - HOSPITAL JOSEP TRUETA,CATALUÑA,GIRONA,Girona,"AV FRANÇA, S/N",17007,972940200.0,972940270.0,26.0,ENTIDADES PÚBLICAS,OTROS PÚBLICOS,ONCOLÓGICO,,,NO,,
170010,HOSPITAL UNIVERSITARI DE GIRONA DR. JOSEP TRUETA,CATALUÑA,GIRONA,Girona,"AV FRANÇA, S/N",17007,972940200.0,972940270.0,431.0,SEGURIDAD SOCIAL,INSTITUTO CATALÁN DE LA SALUD,GENERAL,,,SI,,
180114,HOSPITAL UNIVERSITARIO VIRGEN DE LAS NIEVES,ANDALUCÍA,GRANADA,Granada,"AV. FUERZAS ARMADAS, 2",18014,958020000.0,958020132.0,711.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI,37.19293935,-3.6071820011873106
180146,HOSPITAL VITHAS LA SALUD,ANDALUCÍA,GRANADA,Granada,AV. SANTA MARÍA DE LA ALHAMBRA S/N,18008,958001450.0,958808890.0,77.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,,
180150,HOSPITAL UNIVERSITARIO SAN CECILIO,ANDALUCÍA,GRANADA,Granada,"AVDA. DE LA INVESTIGACIÓN, S/N.",18016,958020000.0,958020132.0,543.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI,,
180166,HOSPITAL MATERNO-INFANTIL VIRGEN DE LAS NIEVES,ANDALUCÍA,GRANADA,Granada,"AVENIDA DE LAS FUERZAS ARMADAS, 2",18014,958020000.0,958020226.0,0.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,MATERNO-INFANTIL,,NO,NO,,
180016,HOSPITAL GENERAL DEL H.U. VIRGEN DE LAS NIEVES,ANDALUCÍA,GRANADA,Granada,"AV. DE LAS FUERZAS ARMADAS, 2",18014,958020000.0,958020132.0,0.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI,,
180042,HOSPITAL DE NEUROTRAUMATOLOGÍA Y REHABILITACIÓN,ANDALUCÍA,GRANADA,Granada,"C/ SAN JUAN DE DIOS, 15",18001,958022339.0,958022305.0,0.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI,37.193021,-3.607196974628616
180074,HOSPITAL DE LA INMACULADA CONCEPCIÓN,ANDALUCÍA,GRANADA,Granada,"DR ALEJANDRO OTERO, 8",18004,958187700.0,958256368.0,95.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,QUIRÚRGICO,,NO,NO,,
180055,HOSPITAL SAN RAFAEL,ANDALUCÍA,GRANADA,Granada,"C/ SAN JUAN DE DIOS, 19-23",18001,958275700.0,958209110.0,166.0,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),GENERAL,,SI,NO,,
190077,INSTITUTO DE ENFERMEDADES NEUROLÓGICAS DE CASTILLA-LA MANCHA,CASTILLA-LA MANCHA,GUADALAJARA,Guadalajara,"PASEO DE LA ESTACIÓN, 2",19004,949211500.0,949215409.0,147.0,COMUNIDAD AUTÓNOMA,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,OTROS MONOGRÁFICOS,,NO,NO,40.6413105,-3.172468508801463
190019,HOSPITAL UNIVERSITARIO DE GUADALAJARA,CASTILLA-LA MANCHA,GUADALAJARA,Guadalajara,"DONANTES DE SANGRE, S/N",19002,949209200.0,949209218.0,432.0,SEGURIDAD SOCIAL,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,GENERAL,,NO,SI,40.6200993,-3.1523913
190045,CLÍNICA DR. SANZ VÁZQUEZ,CASTILLA-LA MANCHA,GUADALAJARA,Guadalajara,"PASEO DOCTOR FERNÁNDEZ IPARRAGUIRRE, 6",19001,949227200.0,,40.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,,
190030,CLÍNICA LA ANTIGUA,CASTILLA-LA MANCHA,GUADALAJARA,Guadalajara,"CONSTITUCIÓN, 18",19003,949223600.0,949218603.0,57.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
210059,HOSPITAL BLANCA PALOMA,ANDALUCÍA,HUELVA,Huelva,"AVDA. DIEGO MORÓN, 3",21005,959012100.0,959012125.0,203.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,40.3430021,-3.717505
210025,HOSPITAL INFANTA ELENA,ANDALUCÍA,HUELVA,Huelva,"DR. PEDRO NARANJO RODRÍGUEZ, S/N",21080,959015132.0,959015145.0,304.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,NO,40.19951235,-3.697265943853283
210101,HOSPITAL UNIVERSITARIO JUAN RAMÓN JIMÉNEZ,ANDALUCÍA,HUELVA,Huelva,"RONDA NORTE, S/N",21005,959016000.0,959016202.0,891.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI,,
210137,HOSPITAL COSTA DE LA LUZ,ANDALUCÍA,HUELVA,Huelva,"C/ PUNTA UMBRÍA, 8",21002,959242100.0,959240652.0,56.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,,
210084,CLÍNICA LOS NARANJOS,ANDALUCÍA,HUELVA,Huelva,"Pº DE LOS NARANJOS, 1",21004,959243900.0,959243099.0,25.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,37.2623767,-6.9493227
210031,HOSPITAL VÁZQUEZ DÍAZ,ANDALUCÍA,HUELVA,Huelva,"CTRA. SEVILLA-HUELVA, S/N",21080,959014603.0,959014649.0,0.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,NO,37.28022205,-6.9215863706092
220041,HOSPITAL VIAMED SANTIAGO,ARAGÓN,HUESCA,Huesca,"SARIÑENA, 12",22004,974220600.0,974703011.0,40.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,42.141452,-0.41699924566330526
220036,HOSPITAL SAGRADO CORAZÓN DE JESÚS,ARAGÓN,HUESCA,Huesca,"PASEO LUCAS MALLADA, 22",22006,974292000.0,974292009.0,70.0,COMUNIDAD AUTÓNOMA,SERVICIO ARAGONÉS DE SALUD-SALUD,GERIATRÍA Y/O LARGA ESTANCIA,,NO,SI,,
220020,CENTRO DE REHAB. PSICOSOCIAL SANTO CRISTO DE LOS MILAGROS,ARAGÓN,HUESCA,Huesca,"CTRA. DE ARGUIS, KM. 2,5",22006,974220772.0,974222604.0,110.0,COMUNIDAD AUTÓNOMA,SERVICIO ARAGONÉS DE SALUD-SALUD,PSIQUIÁTRICO,,NO,SI,,
220015,HOSPITAL GENERAL SAN JORGE,ARAGÓN,HUESCA,Huesca,"AV. MARTÍNEZ DE VELASCO, 36",22004,974247000.0,974211365.0,297.0,SEGURIDAD SOCIAL,SERVICIO ARAGONÉS DE SALUD-SALUD,GENERAL,,NO,SI,,
230151,HOSPITAL MATERNO-INFANTIL DEL H.U. DE JAÉN,ANDALUCÍA,JAÉN,Jaén,"AVDA. DEL EJÉRCITO ESPAÑOL, 10",23007,953008000.0,953008048.0,0.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,MATERNO-INFANTIL,,NO,NO,,
230119,HOSPITAL UNIVERSITARIO DE JAÉN,ANDALUCÍA,JAÉN,Jaén,"AVDA. DEL EJÉRCITO ESPAÑOL, 10",23007,953008010.0,953008048.0,805.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI,,
230011,HOSPITAL GENERAL DEL H.U. DE JAÉN,ANDALUCÍA,JAÉN,Jaén,"AVDA. DEL EJÉRCITO ESPAÑOL, 10",23007,953008000.0,953008048.0,0.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,SI,,
230047,HOSPITAL NEUROTRAUMATOLÓGICO DEL H.U. DE JAÉN,ANDALUCÍA,JAÉN,Jaén,"CTRA. BAILÉN-MOTRIL, S/N",23009,953008000.0,953008048.0,0.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,TRAUMATOLOGÍA Y/O REHABILITACIÓN,,NO,SI,37.7957185,-3.778470684892323
